#entry|column|length|symbols|count
PAID_INITIAL|1|5|S5,S6,S4,S2,S6|1
PAID_INITIAL|1|5|S5,S6,S4,S8,S9|1
PAID_INITIAL|1|5|S5,S6,S5,S6,S9|1
PAID_INITIAL|1|5|S5,S6,S5,S8,S9|1
PAID_INITIAL|1|5|S5,S6,S5,S9,S2|1
PAID_INITIAL|1|5|S5,S6,S6,S2,S8|2
PAID_INITIAL|1|5|S5,S6,S6,S9,S2|2
PAID_INITIAL|1|5|S5,S6,S8,S2,S5|1
PAID_INITIAL|1|5|S5,S6,S8,S7,S8|1
PAID_INITIAL|1|5|S5,S6,S9,S4,S9|1
PAID_INITIAL|1|5|S5,S7,S2,S2,S2|1
PAID_INITIAL|1|5|S5,S7,S2,S2,S6|1
PAID_INITIAL|1|5|S5,S7,S2,S2,S7|1
PAID_INITIAL|1|5|S5,S7,S2,S6,S2|1
PAID_INITIAL|1|5|S5,S7,S2,S8,S4|1
PAID_INITIAL|1|5|S5,S7,S3,S3,S4|1
PAID_INITIAL|1|5|S5,S7,S3,S5,S2|1
PAID_INITIAL|1|5|S5,S7,S3,S5,S5|1
PAID_INITIAL|1|5|S5,S7,S3,S7,S2|1
PAID_INITIAL|1|5|S5,S7,S3,S7,S3|1
PAID_INITIAL|1|5|S5,S7,S3,S8,S6|1
PAID_INITIAL|1|5|S5,S7,S4,S3,S4|1
PAID_INITIAL|1|5|S5,S7,S4,S5,S7|1
PAID_INITIAL|1|5|S5,S7,S4,S9,S5|1
PAID_INITIAL|1|5|S5,S7,S5,S3,S3|1
PAID_INITIAL|1|5|S5,S7,S5,S8,S2|1
PAID_INITIAL|1|5|S5,S7,S5,S8,S7|1
PAID_INITIAL|1|5|S5,S7,S6,S2,S8|1
PAID_INITIAL|1|5|S5,S7,S6,S3,S8|1
PAID_INITIAL|1|5|S5,S7,S6,S7,S9|1
PAID_INITIAL|1|5|S5,S7,S7,S2,S3|1
PAID_INITIAL|1|5|S5,S7,S7,S5,S7|1
PAID_INITIAL|1|5|S5,S7,S7,S7,S4|1
PAID_INITIAL|1|5|S5,S7,S8,S5,S7|1
PAID_INITIAL|1|5|S5,S7,S8,S7,S8|1
PAID_INITIAL|1|5|S5,S7,S8,S9,S2|1
PAID_INITIAL|1|5|S5,S7,S9,S5,S5|1
PAID_INITIAL|1|5|S5,S8,S1,S8,S2|1
PAID_INITIAL|1|5|S5,S8,S2,S6,S6|1
PAID_INITIAL|1|5|S5,S8,S2,S7,S5|1
PAID_INITIAL|1|5|S5,S8,S2,S8,S7|1
PAID_INITIAL|1|5|S5,S8,S5,S2,S6|1
PAID_INITIAL|1|5|S5,S8,S5,S5,S2|1
PAID_INITIAL|1|5|S5,S8,S5,S8,S5|1
PAID_INITIAL|1|5|S5,S8,S6,S3,S5|1
PAID_INITIAL|1|5|S5,S8,S6,S6,S5|1
PAID_INITIAL|1|5|S5,S8,S6,S8,S3|1
PAID_INITIAL|1|5|S5,S8,S7,S4,S8|1
PAID_INITIAL|1|5|S5,S8,S8,S6,S7|1
PAID_INITIAL|1|5|S5,S8,S8,S7,S2|1
PAID_INITIAL|1|5|S5,S8,S8,S7,S6|1
PAID_INITIAL|1|5|S5,S8,S8,S9,S9|1
PAID_INITIAL|1|5|S5,S8,S9,S5,S7|1
PAID_INITIAL|1|5|S5,S8,S9,S8,S4|1
PAID_INITIAL|1|5|S5,S8,S9,S9,S4|1
PAID_INITIAL|1|5|S5,S9,S3,S7,S2|1
PAID_INITIAL|1|5|S5,S9,S3,S7,S4|1
PAID_INITIAL|1|5|S5,S9,S4,S6,S3|1
PAID_INITIAL|1|5|S5,S9,S5,S2,S8|1
PAID_INITIAL|1|5|S5,S9,S5,S3,S9|1
PAID_INITIAL|1|5|S5,S9,S5,S5,S8|1
PAID_INITIAL|1|5|S5,S9,S6,S3,S5|1
PAID_INITIAL|1|5|S5,S9,S6,S5,S4|1
PAID_INITIAL|1|5|S5,S9,S6,S9,S3|1
PAID_INITIAL|1|5|S5,S9,S7,S4,S3|1
PAID_INITIAL|1|5|S5,S9,S7,S6,S3|1
PAID_INITIAL|1|5|S5,S9,S7,S8,S5|1
PAID_INITIAL|1|5|S5,S9,S7,S9,S6|1
PAID_INITIAL|1|5|S5,S9,S8,S3,S7|1
PAID_INITIAL|1|5|S5,S9,S8,S5,S8|1
PAID_INITIAL|1|5|S5,S9,S8,S8,S9|1
PAID_INITIAL|1|5|S5,S9,S9,S9,S3|3
PAID_INITIAL|1|5|S6,S1,S4,S4,S3|1
PAID_INITIAL|1|5|S6,S1,S7,S9,S2|1
PAID_INITIAL|1|5|S6,S1,S9,S5,S5|1
PAID_INITIAL|1|5|S6,S2,S1,S7,S3|1
PAID_INITIAL|1|5|S6,S2,S2,S4,S3|1
PAID_INITIAL|1|5|S6,S2,S2,S4,S5|1
PAID_INITIAL|1|5|S6,S2,S2,S4,S7|1
PAID_INITIAL|1|5|S6,S2,S3,S4,S2|1
PAID_INITIAL|1|5|S6,S2,S3,S8,S2|1
PAID_INITIAL|1|5|S6,S2,S3,S9,S4|1
PAID_INITIAL|1|5|S6,S2,S4,S2,S6|1
PAID_INITIAL|1|5|S6,S2,S4,S8,S9|1
PAID_INITIAL|1|5|S6,S2,S5,S2,S6|1
PAID_INITIAL|1|5|S6,S2,S6,S1,S5|1
PAID_INITIAL|1|5|S6,S2,S6,S3,S9|1
PAID_INITIAL|1|5|S6,S2,S6,S9,S9|1
PAID_INITIAL|1|5|S6,S2,S7,S8,S6|1
PAID_INITIAL|1|5|S6,S2,S7,S9,S4|1
PAID_INITIAL|1|5|S6,S2,S8,S3,S3|1
PAID_INITIAL|1|5|S6,S2,S8,S5,S5|1
PAID_INITIAL|1|5|S6,S2,S8,S5,S9|1
PAID_INITIAL|1|5|S6,S2,S8,S6,S2|1
PAID_INITIAL|1|5|S6,S2,S8,S6,S4|1
PAID_INITIAL|1|5|S6,S2,S8,S9,S8|1
PAID_INITIAL|1|5|S6,S2,S9,S6,S3|1
PAID_INITIAL|1|5|S6,S2,S9,S6,S4|1
PAID_INITIAL|1|5|S6,S2,S9,S6,S9|1
PAID_INITIAL|1|5|S6,S2,S9,S8,S7|1
PAID_INITIAL|1|5|S6,S3,S2,S2,S3|1
PAID_INITIAL|1|5|S6,S3,S2,S2,S8|1
PAID_INITIAL|1|5|S6,S3,S2,S3,S2|1
PAID_INITIAL|1|5|S6,S3,S2,S4,S2|1
PAID_INITIAL|1|5|S6,S3,S2,S8,S5|1
PAID_INITIAL|1|5|S6,S3,S3,S2,S9|1
PAID_INITIAL|1|5|S6,S3,S3,S5,S9|1
PAID_INITIAL|1|5|S6,S3,S4,S1,S6|1
PAID_INITIAL|1|5|S6,S3,S4,S5,S2|1
PAID_INITIAL|1|5|S6,S3,S4,S7,S2|1
PAID_INITIAL|1|5|S6,S3,S5,S4,S9|1
PAID_INITIAL|1|5|S6,S3,S5,S6,S9|1
PAID_INITIAL|1|5|S6,S3,S5,S9,S7|1
PAID_INITIAL|1|5|S6,S3,S6,S3,S8|1
PAID_INITIAL|1|5|S6,S3,S6,S4,S7|1
PAID_INITIAL|1|5|S6,S3,S7,S1,S4|1
PAID_INITIAL|1|5|S6,S3,S7,S3,S4|1
PAID_INITIAL|1|5|S6,S3,S7,S4,S2|1
PAID_INITIAL|1|5|S6,S3,S7,S4,S3|1
PAID_INITIAL|1|5|S6,S3,S8,S2,S9|1
PAID_INITIAL|1|5|S6,S3,S8,S4,S3|1
PAID_INITIAL|1|5|S6,S3,S8,S7,S8|1
PAID_INITIAL|1|5|S6,S3,S9,S3,S9|1
PAID_INITIAL|1|5|S6,S3,S9,S4,S8|1
PAID_INITIAL|1|5|S6,S3,S9,S5,S7|1
PAID_INITIAL|1|5|S6,S3,S9,S6,S9|1
PAID_INITIAL|1|5|S6,S4,S2,S7,S9|1
PAID_INITIAL|1|5|S6,S4,S3,S5,S8|1
PAID_INITIAL|1|5|S6,S4,S3,S6,S5|1
PAID_INITIAL|1|5|S6,S4,S3,S6,S8|1
PAID_INITIAL|1|5|S6,S4,S3,S7,S7|1
PAID_INITIAL|1|5|S6,S4,S4,S9,S9|1
PAID_INITIAL|1|5|S6,S4,S5,S2,S2|1
PAID_INITIAL|1|5|S6,S4,S5,S6,S8|1
PAID_INITIAL|1|5|S6,S4,S5,S8,S7|1
PAID_INITIAL|1|5|S6,S4,S6,S3,S5|1
PAID_INITIAL|1|5|S6,S4,S6,S9,S4|1
PAID_INITIAL|1|5|S6,S4,S7,S3,S6|1
PAID_INITIAL|1|5|S6,S4,S7,S5,S6|1
PAID_INITIAL|1|5|S6,S4,S7,S7,S4|1
PAID_INITIAL|1|5|S6,S4,S7,S9,S8|1
PAID_INITIAL|1|5|S6,S4,S8,S5,S4|1
PAID_INITIAL|1|5|S6,S4,S8,S5,S8|1
PAID_INITIAL|1|5|S6,S4,S9,S2,S8|1
PAID_INITIAL|1|5|S6,S4,S9,S4,S3|1
PAID_INITIAL|1|5|S6,S4,S9,S5,S7|1
PAID_INITIAL|1|5|S6,S4,S9,S8,S3|1
PAID_INITIAL|1|5|S6,S5,S1,S4,S9|1
PAID_INITIAL|1|5|S6,S5,S2,S2,S5|1
PAID_INITIAL|1|5|S6,S5,S2,S2,S7|1
PAID_INITIAL|1|5|S6,S5,S2,S5,S8|1
PAID_INITIAL|1|5|S6,S5,S2,S7,S4|1
PAID_INITIAL|1|5|S6,S5,S2,S8,S4|1
PAID_INITIAL|1|5|S6,S5,S3,S3,S5|1
PAID_INITIAL|1|5|S6,S5,S3,S4,S2|1
PAID_INITIAL|1|5|S6,S5,S3,S5,S8|1
PAID_INITIAL|1|5|S6,S5,S3,S7,S2|1
PAID_INITIAL|1|5|S6,S5,S3,S8,S6|1
PAID_INITIAL|1|5|S6,S5,S4,S3,S7|1
PAID_INITIAL|1|5|S6,S5,S4,S4,S6|1
PAID_INITIAL|1|5|S6,S5,S5,S4,S9|1
PAID_INITIAL|1|5|S6,S5,S5,S7,S6|1
PAID_INITIAL|1|5|S6,S5,S6,S4,S9|1
PAID_INITIAL|1|5|S6,S5,S6,S7,S6|1
PAID_INITIAL|1|5|S6,S5,S7,S7,S4|1
PAID_INITIAL|1|5|S6,S5,S7,S7,S7|1
PAID_INITIAL|1|5|S6,S5,S8,S4,S5|1
PAID_INITIAL|1|5|S6,S5,S8,S4,S6|1
PAID_INITIAL|1|5|S6,S5,S8,S8,S9|1
PAID_INITIAL|1|5|S6,S5,S9,S3,S2|1
PAID_INITIAL|1|5|S6,S6,S2,S6,S5|1
PAID_INITIAL|1|5|S6,S6,S2,S6,S8|1
PAID_INITIAL|1|5|S6,S6,S2,S9,S2|1
PAID_INITIAL|1|5|S6,S6,S3,S4,S7|1
PAID_INITIAL|1|5|S6,S6,S3,S5,S5|1
PAID_INITIAL|1|5|S6,S6,S3,S5,S6|1
PAID_INITIAL|1|5|S6,S6,S4,S5,S5|1
PAID_INITIAL|1|5|S6,S6,S4,S9,S4|1
PAID_INITIAL|1|5|S6,S6,S5,S4,S8|2
PAID_INITIAL|1|5|S6,S6,S5,S5,S8|1
PAID_INITIAL|1|5|S6,S6,S5,S6,S8|1
PAID_INITIAL|1|5|S6,S6,S5,S8,S8|1
PAID_INITIAL|1|5|S6,S6,S6,S8,S6|1
PAID_INITIAL|1|5|S6,S6,S7,S8,S4|1
PAID_INITIAL|1|5|S6,S6,S7,S9,S9|1
PAID_INITIAL|1|5|S6,S6,S8,S1,S3|2
PAID_INITIAL|1|5|S6,S6,S8,S9,S7|1
PAID_INITIAL|1|5|S6,S6,S9,S2,S7|1
PAID_INITIAL|1|5|S6,S6,S9,S9,S3|1
PAID_INITIAL|1|5|S6,S7,S2,S1,S7|1
PAID_INITIAL|1|5|S6,S7,S2,S2,S3|1
PAID_INITIAL|1|5|S6,S7,S2,S8,S9|1
PAID_INITIAL|1|5|S6,S7,S4,S5,S6|1
PAID_INITIAL|1|5|S6,S7,S5,S6,S4|1
PAID_INITIAL|1|5|S6,S7,S6,S4,S8|1
PAID_INITIAL|1|5|S6,S7,S6,S7,S5|1
PAID_INITIAL|1|5|S6,S7,S6,S9,S4|1
PAID_INITIAL|1|5|S6,S7,S7,S3,S7|1
PAID_INITIAL|1|5|S6,S7,S7,S4,S6|1
PAID_INITIAL|1|5|S6,S7,S7,S6,S2|2
PAID_INITIAL|1|5|S6,S7,S7,S7,S5|1
PAID_INITIAL|1|5|S6,S7,S8,S7,S7|1
PAID_INITIAL|1|5|S6,S7,S8,S9,S9|1
PAID_INITIAL|1|5|S6,S7,S9,S7,S2|1
PAID_INITIAL|1|5|S6,S7,S9,S9,S8|1
PAID_INITIAL|1|5|S6,S7,S9,S9,S9|1
PAID_INITIAL|1|5|S6,S8,S2,S3,S9|1
PAID_INITIAL|1|5|S6,S8,S2,S7,S2|1
PAID_INITIAL|1|5|S6,S8,S2,S8,S3|1
PAID_INITIAL|1|5|S6,S8,S3,S4,S2|1
PAID_INITIAL|1|5|S6,S8,S3,S8,S5|1
PAID_INITIAL|1|5|S6,S8,S4,S6,S5|1
PAID_INITIAL|1|5|S6,S8,S4,S8,S4|1
PAID_INITIAL|1|5|S6,S8,S4,S8,S8|1
PAID_INITIAL|1|5|S6,S8,S5,S1,S2|1
PAID_INITIAL|1|5|S6,S8,S5,S6,S7|1
PAID_INITIAL|1|5|S6,S8,S5,S9,S3|1
PAID_INITIAL|1|5|S6,S8,S6,S4,S4|1
PAID_INITIAL|1|5|S6,S8,S6,S4,S9|1
PAID_INITIAL|1|5|S6,S8,S6,S6,S6|1
PAID_INITIAL|1|5|S6,S8,S6,S9,S5|1
PAID_INITIAL|1|5|S6,S8,S7,S2,S6|1
PAID_INITIAL|1|5|S6,S8,S7,S3,S9|1
PAID_INITIAL|1|5|S6,S8,S7,S6,S5|1
PAID_INITIAL|1|5|S6,S8,S7,S8,S8|1
PAID_INITIAL|1|5|S6,S8,S7,S9,S9|1
PAID_INITIAL|1|5|S6,S8,S8,S2,S7|1
PAID_INITIAL|1|5|S6,S8,S8,S4,S2|1
PAID_INITIAL|1|5|S6,S8,S9,S3,S5|1
PAID_INITIAL|1|5|S6,S8,S9,S4,S6|1
PAID_INITIAL|1|5|S6,S8,S9,S8,S8|1
PAID_INITIAL|1|5|S6,S8,S9,S9,S5|1
PAID_INITIAL|1|5|S6,S9,S2,S9,S6|1
PAID_INITIAL|1|5|S6,S9,S3,S4,S6|1
PAID_INITIAL|1|5|S6,S9,S3,S7,S3|1
PAID_INITIAL|1|5|S6,S9,S3,S7,S9|1
PAID_INITIAL|1|5|S6,S9,S3,S8,S3|1
PAID_INITIAL|1|5|S6,S9,S3,S9,S7|1
PAID_INITIAL|1|5|S6,S9,S4,S4,S6|1
PAID_INITIAL|1|5|S6,S9,S4,S5,S2|1
PAID_INITIAL|1|5|S6,S9,S4,S8,S9|1
PAID_INITIAL|1|5|S6,S9,S4,S9,S7|1
PAID_INITIAL|1|5|S6,S9,S5,S3,S7|1
PAID_INITIAL|1|5|S6,S9,S5,S3,S9|1
PAID_INITIAL|1|5|S6,S9,S5,S5,S9|1
PAID_INITIAL|1|5|S6,S9,S5,S7,S6|1
PAID_INITIAL|1|5|S6,S9,S6,S3,S8|1
PAID_INITIAL|1|5|S6,S9,S6,S4,S7|1
PAID_INITIAL|1|5|S6,S9,S6,S5,S6|1
PAID_INITIAL|1|5|S6,S9,S6,S8,S7|1
PAID_INITIAL|1|5|S6,S9,S7,S2,S3|1
PAID_INITIAL|1|5|S6,S9,S7,S2,S8|1
PAID_INITIAL|1|5|S6,S9,S7,S3,S8|1
PAID_INITIAL|1|5|S6,S9,S7,S6,S6|1
PAID_INITIAL|1|5|S6,S9,S9,S2,S2|1
PAID_INITIAL|1|5|S6,S9,S9,S5,S3|1
PAID_INITIAL|1|5|S6,S9,S9,S6,S8|1
PAID_INITIAL|1|5|S6,S9,S9,S8,S4|1
PAID_INITIAL|1|5|S6,S9,S9,S8,S8|1
PAID_INITIAL|1|5|S7,S1,S2,S8,S2|1
PAID_INITIAL|1|5|S7,S1,S8,S2,S8|1
PAID_INITIAL|1|5|S7,S2,S2,S4,S7|1
PAID_INITIAL|1|5|S7,S2,S2,S4,S8|1
PAID_INITIAL|1|5|S7,S2,S2,S6,S3|1
PAID_INITIAL|1|5|S7,S2,S2,S6,S7|1
PAID_INITIAL|1|5|S7,S2,S2,S8,S5|1
PAID_INITIAL|1|5|S7,S2,S2,S9,S3|1
PAID_INITIAL|1|5|S7,S2,S4,S9,S5|1
PAID_INITIAL|1|5|S7,S2,S5,S4,S2|1
PAID_INITIAL|1|5|S7,S2,S5,S4,S6|1
PAID_INITIAL|1|5|S7,S2,S6,S5,S9|1
PAID_INITIAL|1|5|S7,S2,S6,S8,S6|1
PAID_INITIAL|1|5|S7,S2,S7,S2,S5|1
PAID_INITIAL|1|5|S7,S2,S7,S7,S3|1
PAID_INITIAL|1|5|S7,S2,S7,S8,S2|1
PAID_INITIAL|1|5|S7,S2,S8,S3,S3|1
PAID_INITIAL|1|5|S7,S2,S8,S8,S2|1
PAID_INITIAL|1|5|S7,S2,S9,S4,S8|1
PAID_INITIAL|1|5|S7,S3,S2,S4,S5|1
PAID_INITIAL|1|5|S7,S3,S3,S4,S7|1
PAID_INITIAL|1|5|S7,S3,S3,S7,S5|1
PAID_INITIAL|1|5|S7,S3,S3,S8,S2|1
PAID_INITIAL|1|5|S7,S3,S3,S8,S3|1
PAID_INITIAL|1|5|S7,S3,S3,S8,S6|1
PAID_INITIAL|1|5|S7,S3,S3,S9,S2|1
PAID_INITIAL|1|5|S7,S3,S4,S4,S2|1
PAID_INITIAL|1|5|S7,S3,S4,S8,S4|1
PAID_INITIAL|1|5|S7,S3,S5,S2,S6|1
PAID_INITIAL|1|5|S7,S3,S5,S4,S9|1
PAID_INITIAL|1|5|S7,S3,S5,S6,S5|1
PAID_INITIAL|1|5|S7,S3,S5,S9,S5|1
PAID_INITIAL|1|5|S7,S3,S6,S7,S9|1
PAID_INITIAL|1|5|S7,S3,S7,S3,S7|1
PAID_INITIAL|1|5|S7,S3,S7,S6,S6|1
PAID_INITIAL|1|5|S7,S3,S8,S2,S7|1
PAID_INITIAL|1|5|S7,S3,S8,S6,S9|1
PAID_INITIAL|1|5|S7,S3,S8,S7,S3|1
PAID_INITIAL|1|5|S7,S3,S8,S8,S3|1
PAID_INITIAL|1|5|S7,S3,S8,S9,S7|1
PAID_INITIAL|1|5|S7,S3,S9,S2,S2|1
PAID_INITIAL|1|5|S7,S3,S9,S2,S8|1
PAID_INITIAL|1|5|S7,S3,S9,S3,S9|2
PAID_INITIAL|1|5|S7,S3,S9,S4,S6|1
PAID_INITIAL|1|5|S7,S3,S9,S5,S2|1
PAID_INITIAL|1|5|S7,S3,S9,S8,S6|1
PAID_INITIAL|1|5|S7,S3,S9,S8,S8|1
PAID_INITIAL|1|5|S7,S3,S9,S9,S7|1
PAID_INITIAL|1|5|S7,S4,S1,S7,S2|1
PAID_INITIAL|1|5|S7,S4,S2,S5,S9|1
PAID_INITIAL|1|5|S7,S4,S2,S8,S3|1
PAID_INITIAL|1|5|S7,S4,S3,S4,S4|1
PAID_INITIAL|1|5|S7,S4,S4,S3,S3|1
PAID_INITIAL|1|5|S7,S4,S4,S3,S9|1
PAID_INITIAL|1|5|S7,S4,S4,S4,S6|1
PAID_INITIAL|1|5|S7,S4,S4,S8,S3|1
PAID_INITIAL|1|5|S7,S4,S4,S8,S6|1
PAID_INITIAL|1|5|S7,S4,S5,S3,S5|1
PAID_INITIAL|1|5|S7,S4,S5,S5,S1|1
PAID_INITIAL|1|5|S7,S4,S7,S2,S6|1
PAID_INITIAL|1|5|S7,S4,S7,S5,S4|1
PAID_INITIAL|1|5|S7,S4,S7,S6,S6|1
PAID_INITIAL|1|5|S7,S4,S7,S7,S2|1
PAID_INITIAL|1|5|S7,S4,S7,S9,S8|1
PAID_INITIAL|1|5|S7,S4,S8,S3,S4|1
PAID_INITIAL|1|5|S7,S4,S8,S5,S5|1
PAID_INITIAL|1|5|S7,S4,S8,S5,S9|1
PAID_INITIAL|1|5|S7,S4,S8,S6,S4|1
PAID_INITIAL|1|5|S7,S4,S8,S9,S3|1
PAID_INITIAL|1|5|S7,S4,S9,S2,S8|1
PAID_INITIAL|1|5|S7,S4,S9,S6,S3|1
PAID_INITIAL|1|5|S7,S4,S9,S9,S5|1
PAID_INITIAL|1|5|S7,S4,S9,S9,S6|1
PAID_INITIAL|1|5|S7,S4,S9,S9,S7|1
PAID_INITIAL|1|5|S7,S5,S1,S4,S5|1
PAID_INITIAL|1|5|S7,S5,S2,S4,S3|1
PAID_INITIAL|1|5|S7,S5,S2,S4,S6|1
PAID_INITIAL|1|5|S7,S5,S2,S6,S1|1
PAID_INITIAL|1|5|S7,S5,S2,S7,S9|1
PAID_INITIAL|1|5|S7,S5,S2,S8,S7|1
PAID_INITIAL|1|5|S7,S5,S3,S3,S5|1
PAID_INITIAL|1|5|S7,S5,S4,S9,S5|1
PAID_INITIAL|1|5|S7,S5,S5,S3,S3|1
PAID_INITIAL|1|5|S7,S5,S5,S5,S6|1
PAID_INITIAL|1|5|S7,S5,S5,S6,S3|1
PAID_INITIAL|1|5|S7,S5,S5,S6,S7|1
PAID_INITIAL|1|5|S7,S5,S6,S3,S4|1
PAID_INITIAL|1|5|S7,S5,S6,S7,S3|1
PAID_INITIAL|1|5|S7,S5,S6,S7,S4|1
PAID_INITIAL|1|5|S7,S5,S7,S2,S4|1
PAID_INITIAL|1|5|S7,S5,S7,S9,S6|1
PAID_INITIAL|1|5|S7,S5,S8,S3,S5|1
PAID_INITIAL|1|5|S7,S5,S8,S4,S3|1
PAID_INITIAL|1|5|S7,S5,S8,S6,S9|1
PAID_INITIAL|1|5|S7,S5,S9,S4,S8|1
PAID_INITIAL|1|5|S7,S5,S9,S5,S3|1
PAID_INITIAL|1|5|S7,S5,S9,S7,S9|1
PAID_INITIAL|1|5|S7,S5,S9,S8,S8|1
PAID_INITIAL|1|5|S7,S5,S9,S8,S9|1
PAID_INITIAL|1|5|S7,S6,S2,S3,S7|1
PAID_INITIAL|1|5|S7,S6,S2,S3,S9|1
PAID_INITIAL|1|5|S7,S6,S2,S4,S5|1
PAID_INITIAL|1|5|S7,S6,S2,S4,S8|1
PAID_INITIAL|1|5|S7,S6,S2,S4,S9|1
PAID_INITIAL|1|5|S7,S6,S2,S7,S3|1
PAID_INITIAL|1|5|S7,S6,S4,S4,S8|1
PAID_INITIAL|1|5|S7,S6,S4,S6,S3|1
PAID_INITIAL|1|5|S7,S6,S5,S3,S5|1
PAID_INITIAL|1|5|S7,S6,S5,S4,S7|1
PAID_INITIAL|1|5|S7,S6,S5,S5,S8|1
PAID_INITIAL|1|5|S7,S6,S5,S6,S9|1
PAID_INITIAL|1|5|S7,S6,S5,S7,S7|1
PAID_INITIAL|1|5|S7,S6,S6,S2,S7|1
PAID_INITIAL|1|5|S7,S6,S6,S7,S3|2
PAID_INITIAL|1|5|S7,S6,S6,S7,S6|1
PAID_INITIAL|1|5|S7,S6,S7,S3,S2|1
PAID_INITIAL|1|5|S7,S6,S9,S3,S4|1
PAID_INITIAL|1|5|S7,S6,S9,S5,S2|1
PAID_INITIAL|1|5|S7,S6,S9,S5,S9|1
PAID_INITIAL|1|5|S7,S7,S1,S3,S9|1
PAID_INITIAL|1|5|S7,S7,S2,S6,S6|1
PAID_INITIAL|1|5|S7,S7,S2,S7,S4|1
PAID_INITIAL|1|5|S7,S7,S3,S1,S3|1
PAID_INITIAL|1|5|S7,S7,S3,S7,S2|1
PAID_INITIAL|1|5|S7,S7,S4,S4,S1|1
PAID_INITIAL|1|5|S7,S7,S4,S8,S7|1
PAID_INITIAL|1|5|S7,S7,S5,S2,S3|1
PAID_INITIAL|1|5|S7,S7,S5,S3,S4|1
PAID_INITIAL|1|5|S7,S7,S5,S5,S8|1
PAID_INITIAL|1|5|S7,S7,S5,S7,S2|1
PAID_INITIAL|1|5|S7,S7,S5,S8,S4|1
PAID_INITIAL|1|5|S7,S7,S5,S9,S2|1
PAID_INITIAL|1|5|S7,S7,S6,S4,S6|1
PAID_INITIAL|1|5|S7,S7,S6,S6,S8|2
PAID_INITIAL|1|5|S7,S7,S6,S7,S6|1
PAID_INITIAL|1|5|S7,S7,S7,S3,S7|1
PAID_INITIAL|1|5|S7,S7,S7,S5,S7|1
PAID_INITIAL|1|5|S7,S7,S7,S8,S7|1
PAID_INITIAL|1|5|S7,S7,S7,S8,S8|1
PAID_INITIAL|1|5|S7,S7,S7,S9,S2|1
PAID_INITIAL|1|5|S7,S7,S8,S5,S8|1
PAID_INITIAL|1|5|S7,S7,S8,S6,S8|1
PAID_INITIAL|1|5|S7,S7,S8,S7,S8|1
PAID_INITIAL|1|5|S7,S7,S8,S8,S5|1
PAID_INITIAL|1|5|S7,S7,S9,S2,S6|1
PAID_INITIAL|1|5|S7,S7,S9,S4,S5|1
PAID_INITIAL|1|5|S7,S8,S2,S2,S4|1
PAID_INITIAL|1|5|S7,S8,S2,S3,S9|1
PAID_INITIAL|1|5|S7,S8,S2,S7,S5|1
PAID_INITIAL|1|5|S7,S8,S2,S8,S4|1
PAID_INITIAL|1|5|S7,S8,S2,S8,S5|1
PAID_INITIAL|1|5|S7,S8,S3,S5,S2|1
PAID_INITIAL|1|5|S7,S8,S3,S7,S8|1
PAID_INITIAL|1|5|S7,S8,S3,S9,S3|1
PAID_INITIAL|1|5|S7,S8,S3,S9,S5|1
PAID_INITIAL|1|5|S7,S8,S4,S1,S9|2
PAID_INITIAL|1|5|S7,S8,S5,S8,S2|1
PAID_INITIAL|1|5|S7,S8,S5,S9,S6|1
PAID_INITIAL|1|5|S7,S8,S5,S9,S9|2
PAID_INITIAL|1|5|S7,S8,S6,S2,S6|1
PAID_INITIAL|1|5|S7,S8,S6,S2,S8|1
PAID_INITIAL|1|5|S7,S8,S6,S6,S3|1
PAID_INITIAL|1|5|S7,S8,S6,S6,S5|1
PAID_INITIAL|1|5|S7,S8,S6,S8,S7|1
PAID_INITIAL|1|5|S7,S8,S7,S2,S3|1
PAID_INITIAL|1|5|S7,S8,S7,S2,S5|1
PAID_INITIAL|1|5|S7,S8,S7,S5,S2|1
PAID_INITIAL|1|5|S7,S8,S7,S5,S7|1
PAID_INITIAL|1|5|S7,S8,S8,S4,S8|1
PAID_INITIAL|1|5|S7,S8,S9,S5,S4|1
PAID_INITIAL|1|5|S7,S8,S9,S9,S6|1
PAID_INITIAL|1|5|S7,S9,S1,S3,S6|1
PAID_INITIAL|1|5|S7,S9,S2,S3,S7|1
PAID_INITIAL|1|5|S7,S9,S2,S8,S9|1
PAID_INITIAL|1|5|S7,S9,S2,S9,S5|1
PAID_INITIAL|1|5|S7,S9,S3,S2,S6|1
PAID_INITIAL|1|5|S7,S9,S3,S4,S4|1
PAID_INITIAL|1|5|S7,S9,S3,S5,S9|1
PAID_INITIAL|1|5|S7,S9,S4,S2,S8|1
PAID_INITIAL|1|5|S7,S9,S6,S2,S3|1
PAID_INITIAL|1|5|S7,S9,S6,S4,S2|1
PAID_INITIAL|1|5|S7,S9,S7,S3,S4|1
PAID_INITIAL|1|5|S7,S9,S7,S6,S5|1
PAID_INITIAL|1|5|S7,S9,S8,S5,S5|1
PAID_INITIAL|1|5|S7,S9,S8,S6,S3|1
PAID_INITIAL|1|5|S7,S9,S8,S7,S3|1
PAID_INITIAL|1|5|S7,S9,S9,S3,S2|1
PAID_INITIAL|1|5|S7,S9,S9,S4,S5|1
PAID_INITIAL|1|5|S7,S9,S9,S6,S3|1
PAID_INITIAL|1|5|S7,S9,S9,S8,S6|1
PAID_INITIAL|1|5|S8,S1,S3,S5,S6|1
PAID_INITIAL|1|5|S8,S1,S6,S2,S2|1
