#entry|col|tokens|count
CASCADE_REFILL|3|1H5,4H3,1H4|1
CASCADE_REFILL|3|1H6,1A,1H2,1H4,1H4,1H5|1
CASCADE_REFILL|3|1H6,1H1,1T,3H4|1
CASCADE_REFILL|3|1H6,1H1,1T,3H6|1
CASCADE_REFILL|3|1H6,1H2,1H4,1H4,1T,1H5|1
CASCADE_REFILL|3|1H6,1H3,1T,1H5,1T,1T|1
CASCADE_REFILL|3|1H6,1H4,1H5,1H5,1T,1A|1
CASCADE_REFILL|3|1H6,1H4,1H5,1Scat,2H6|1
CASCADE_REFILL|3|1H6,1H4,1H5,3H5|4
CASCADE_REFILL|3|1H6,1H4,1Q,1H4,1H5,1H3|1
CASCADE_REFILL|3|1H6,1H4,1T,1H6,1K,1Q|1
CASCADE_REFILL|3|1H6,1H5,1Scat,2H6,1A|2
CASCADE_REFILL|3|1H6,1H5,1T,1A,1H4,1H4|1
CASCADE_REFILL|3|1H6,1H5,3T,1H3|1
CASCADE_REFILL|3|1H6,1J,1H4,1T,1H6,1K|3
CASCADE_REFILL|3|1H6,1J,1Q,1K,1H2,1H2|1
CASCADE_REFILL|3|1H6,1K,1T,1H2,1A,1H3|1
CASCADE_REFILL|3|1H6,1Q,1H4,1H5,1A,1H3|1
CASCADE_REFILL|3|1H6,1Q,1J,1H5,2H4|1
CASCADE_REFILL|3|1H6,1Q,1K,1T,1H2,1H2|1
CASCADE_REFILL|3|1H6,1T,1A,1A,2J|1
CASCADE_REFILL|3|1H6,1T,1A,1H4,1H4,1H5|1
CASCADE_REFILL|3|1H6,1T,1H2,1A,1H3,1H4|1
CASCADE_REFILL|3|1H6,1T,1H2,3H6|2
CASCADE_REFILL|3|1H6,1T,2A,2Wild|1
CASCADE_REFILL|3|1H6,2A,3H5|1
CASCADE_REFILL|3|1H6,2H2,1H2,2H2|2
CASCADE_REFILL|3|1J,1A,1T,1A,1T,1H5|1
CASCADE_REFILL|3|1J,1A,2J,1J,1J|1
CASCADE_REFILL|3|1J,1H2,1H1,2K,1H2|1
CASCADE_REFILL|3|1J,1H2,1J,1H2,1H2,1H4|1
CASCADE_REFILL|3|1J,1H2,1Q,1Q,2H6|1
CASCADE_REFILL|3|1J,1H2,2H2,2A|1
CASCADE_REFILL|3|1J,1H5,1H3,1J,1J,1Q|1
CASCADE_REFILL|3|1J,1H5,1Q,1H6,2T|1
CASCADE_REFILL|3|1J,1H5,1Scat,2H6,1A|1
CASCADE_REFILL|3|1J,1H5,2K,1Q,1H2|2
CASCADE_REFILL|3|1J,1H5,3Scat,1H5|1
CASCADE_REFILL|3|1J,1H6,1A,1H1,2K|1
CASCADE_REFILL|3|1J,1J,1H4,1H2,1H4,1H2|2
CASCADE_REFILL|3|1J,1J,1H6,1T,1T,1J|1
CASCADE_REFILL|3|1J,1K,3J,1Q|1
CASCADE_REFILL|3|1J,1Q,1J,1H5,2H4|1
CASCADE_REFILL|3|1J,1Q,1Scat,2K,1Q|2
CASCADE_REFILL|3|1J,1Scat,1H6,1J,1H4,1H4|1
CASCADE_REFILL|3|1J,1T,2Wild,1T,1A|1
CASCADE_REFILL|3|1J,2H4,1J,1H3,1T|1
CASCADE_REFILL|3|1K,1A,1K,1K,1H5,1K|1
CASCADE_REFILL|3|1K,1H1,1T,3H4|1
CASCADE_REFILL|3|1K,1H2,1H1,1J,1H2,1H2|2
CASCADE_REFILL|3|1K,1H2,2J,1H3,1Q|1
CASCADE_REFILL|3|1K,1H3,1A,1H5,1Q,1H2|1
CASCADE_REFILL|3|1K,1H3,1H6,1H6,1H2,1H2|1
CASCADE_REFILL|3|1K,1H4,1H5,3H5|1
CASCADE_REFILL|3|1K,1H5,1A,1H3,1H6,1H6|1
CASCADE_REFILL|3|1K,1H5,1H4,1Q,1H2,1H4|1
CASCADE_REFILL|3|1K,1H5,1Scat,2H6,1A|1
CASCADE_REFILL|3|1K,1H5,2K,1Q,1H2|1
CASCADE_REFILL|3|1K,1J,4H4|2
CASCADE_REFILL|3|1K,1K,1H3,1T,1H5,1J|1
CASCADE_REFILL|3|1K,1Q,1J,1H4,1T,1K|1
CASCADE_REFILL|3|1K,1T,4H5|1
CASCADE_REFILL|3|1K,1Wild,1H2,3H6|1
CASCADE_REFILL|3|1K,2A,3H5|1
CASCADE_REFILL|3|1K,2J,1K,1J,1J|1
CASCADE_REFILL|3|1K,3A,1H5,1H3|2
CASCADE_REFILL|3|1K,3Scat,1K,1H5|2
CASCADE_REFILL|3|1Q,1A,1H4,1T,2A|1
CASCADE_REFILL|3|1Q,1A,1T,3Q|1
CASCADE_REFILL|3|1Q,1H3,1H2,1H4,1H3,1H5|1
CASCADE_REFILL|3|1Q,1H3,1H5,3H3|1
CASCADE_REFILL|3|1Q,1H3,1Q,1Q,2H6|1
CASCADE_REFILL|3|1Q,1H3,2H4,1H6,1H5|1
CASCADE_REFILL|3|1Q,1H4,1H4,1T,2Wild|1
CASCADE_REFILL|3|1Q,1J,4Q|2
CASCADE_REFILL|3|1Q,1K,1A,1J,1Q,1H5|1
CASCADE_REFILL|3|1Q,1Q,1H4,1H2,2H2|1
CASCADE_REFILL|3|1Q,1Q,1Q,1H2,2H2|1
CASCADE_REFILL|3|1Q,1Q,1Q,1J,1H6,1T|1
CASCADE_REFILL|3|1Q,1Q,1T,2Scat,1T|1
CASCADE_REFILL|3|1Q,1T,1H2,3H6|1
CASCADE_REFILL|3|1Q,2H4,1T,1A,1H3|2
CASCADE_REFILL|3|1Q,2J,2H4,1H2|2
CASCADE_REFILL|3|1Q,3H6,1H3,1H3|2
CASCADE_REFILL|3|1Q,4T,1T|2
CASCADE_REFILL|3|1Scat,1H4,1T,1H3,1H4,1H6|1
CASCADE_REFILL|3|1T,1H2,1T,3Q|3
CASCADE_REFILL|3|1T,1H2,2H2,2A|1
CASCADE_REFILL|3|1T,1H2,2J,2H2|1
CASCADE_REFILL|3|1T,1H3,1A,1H5,1T,1A|1
CASCADE_REFILL|3|1T,1H3,1H3,1H3,1J,1J|2
CASCADE_REFILL|3|1T,1H3,1T,2Scat,1T|1
CASCADE_REFILL|3|1T,1H3,2H4,1H6,1H5|1
CASCADE_REFILL|3|1T,1H4,1H4,1H5,1T,1A|1
CASCADE_REFILL|3|1T,1H5,1H2,1J,2Wild|1
CASCADE_REFILL|3|1T,1Q,1H6,2T,1H2|1
CASCADE_REFILL|3|1T,1Q,1T,1Scat,1H6,1H5|1
CASCADE_REFILL|3|1T,1T,1T,3Q|1
CASCADE_REFILL|3|1T,1T,2Q,1T,1A|1
CASCADE_REFILL|3|1T,1T,3Q,1K|1
CASCADE_REFILL|3|1T,2H2,1H2,2H2|1
CASCADE_REFILL|3|1T,2H3,1H3,1H2,1T|1
CASCADE_REFILL|3|1T,3H2,1H3,1J|1
CASCADE_REFILL|3|1T,3H3,1H2,1H2|2
CASCADE_REFILL|3|1Wild,2H4,1H6,1H3,1H5|1
CASCADE_REFILL|4|1A,1A,1A,1J,1J,1H6|1
CASCADE_REFILL|4|1A,1H4,1A,1J,1J,1H6|1
CASCADE_REFILL|4|1A,1H5,2J,1K,1H5|1
CASCADE_REFILL|4|1A,1H6,1J,1Q,1J,1H6|1
CASCADE_REFILL|4|1A,1J,2H3,1H3,1H6|2
CASCADE_REFILL|4|1A,1Q,1Q,2T,1H5|1
CASCADE_REFILL|4|1A,2J,1H4,1K,1H5|1
CASCADE_REFILL|4|1A,3Q,1T,1H2|3
CASCADE_REFILL|4|1A,4H2,1H2|1
CASCADE_REFILL|4|1H2,1A,1A,1J,1J,1H6|1
CASCADE_REFILL|4|1H2,1H2,1H3,2H1,1H6|1
CASCADE_REFILL|4|1H2,1H2,1K,2H5,1H4|1
CASCADE_REFILL|4|1H2,1H3,2A,1H6,1H2|1
CASCADE_REFILL|4|1H2,1H4,1Scat,1H2,1K,1K|1
CASCADE_REFILL|4|1H2,1H4,2Q,1K,1Q|1
CASCADE_REFILL|4|1H2,1H5,2A,1H6,1H2|1
CASCADE_REFILL|4|1H2,1J,1A,2H5,1H4|1
CASCADE_REFILL|4|1H2,1J,1H2,1H3,1J,1J|1
CASCADE_REFILL|4|1H2,1K,1H5,2H4,1H2|2
CASCADE_REFILL|4|1H2,1Q,1Q,1J,1H6,1H3|1
CASCADE_REFILL|4|1H2,1Q,2A,1K,1H2|1
CASCADE_REFILL|4|1H2,1T,1H5,1K,1T,1K|1
CASCADE_REFILL|4|1H2,2H2,1A,1J,1J|1
CASCADE_REFILL|4|1H2,2H4,1H2,2J|1
CASCADE_REFILL|4|1H2,2H4,3Scat|2
CASCADE_REFILL|4|1H2,2J,2Scat,1H4|5
CASCADE_REFILL|4|1H2,3H1,1A,1T|2
CASCADE_REFILL|4|1H2,3H5,1A,1H2|1
CASCADE_REFILL|4|1H3,1A,1H3,1A,1H5,1J|4
CASCADE_REFILL|4|1H3,1A,3H5,1A|1
CASCADE_REFILL|4|1H3,1H2,1H6,1T,2Q|1
CASCADE_REFILL|4|1H3,1H2,1J,1H3,1Q,1H2|1
CASCADE_REFILL|4|1H3,1H2,1K,2H5,1H4|1
CASCADE_REFILL|4|1H3,1H2,3H6,1T|1
CASCADE_REFILL|4|1H3,1H3,1H2,1H3,1T,1H2|1
CASCADE_REFILL|4|1H3,1H3,2A,1H6,1H2|1
CASCADE_REFILL|4|1H3,1H4,1H5,1H5,1H5,1J|2
CASCADE_REFILL|4|1H3,1H4,2H2,1T,1J|1
CASCADE_REFILL|4|1H3,1H4,2Q,1K,1Q|1
CASCADE_REFILL|4|1H3,1H5,1H5,1H5,1Q,1J|1
CASCADE_REFILL|4|1H3,1H5,1Q,1J,1H6,1H6|1
CASCADE_REFILL|4|1H3,1H5,3J,1H2|1
CASCADE_REFILL|4|1H3,1H5,3Wild,1H2|1
CASCADE_REFILL|4|1H3,1H5,4A|1
CASCADE_REFILL|4|1H3,1H6,1J,1Q,1J,1H6|1
CASCADE_REFILL|4|1H3,1H6,2H3,2H4|2
CASCADE_REFILL|4|1H3,1J,1J,1Q,1A,1Q|1
CASCADE_REFILL|4|1H3,2H4,3Scat|1
CASCADE_REFILL|4|1H3,2J,1H4,1K,1H5|1
CASCADE_REFILL|4|1H3,2J,2Scat,1H4|1
CASCADE_REFILL|4|1H3,3H5,1H2,1H4|1
CASCADE_REFILL|4|1H4,1A,1H3,1A,1H5,1J|1
CASCADE_REFILL|4|1H4,1A,1H4,1H3,1H3,1H4|1
CASCADE_REFILL|4|1H4,1H2,1K,1H3,1H4,1H3|4
CASCADE_REFILL|4|1H4,1H2,3H6,1T|1
CASCADE_REFILL|4|1H4,1H3,1K,2H1,1H6|2
CASCADE_REFILL|4|1H4,1H4,1A,2H4,1H4|3
CASCADE_REFILL|4|1H4,1H4,1H6,1H6,1Q,1H6|1
CASCADE_REFILL|4|1H4,1H5,1H4,1H3,1H3,1H4|1
CASCADE_REFILL|4|1H4,1H5,1Q,1J,1H6,1H6|3
CASCADE_REFILL|4|1H4,1H5,3Wild,1H2|1
CASCADE_REFILL|4|1H4,1H6,1H4,1A,1J,1J|2
CASCADE_REFILL|4|1H4,1H6,1H4,1T,2Q|1
CASCADE_REFILL|4|1H4,1H6,1Wild,1H1,1H2,1H4|1
CASCADE_REFILL|4|1H4,1J,3H5,1A|2
CASCADE_REFILL|4|1H4,1K,2H1,1Q,1H6|2
CASCADE_REFILL|4|1H4,1Q,1Q,1J,1H6,1H3|1
CASCADE_REFILL|4|1H4,1Scat,2J,1H4,1A|1
CASCADE_REFILL|4|1H4,1T,1H5,1H1,1H6,1H6|2
CASCADE_REFILL|4|1H4,4H6,1H4|2
CASCADE_REFILL|4|1H5,1A,1T,1A,2H2|1
CASCADE_REFILL|4|1H5,1A,2A,2H5|1
CASCADE_REFILL|4|1H5,1H2,3H6,1T|2
CASCADE_REFILL|4|1H5,1H5,1H2,1T,2Q|1
CASCADE_REFILL|4|1H5,1H5,1H4,1H3,1H3,1H4|2
CASCADE_REFILL|4|1H5,1H5,3H3,1H2|1
CASCADE_REFILL|4|1H5,1J,1A,2H5,1H4|1
CASCADE_REFILL|4|1H5,1J,2H3,1H3,1H6|1
CASCADE_REFILL|4|1H5,1J,3H5,1A|1
CASCADE_REFILL|4|1H5,1K,1H5,2H4,1H2|1
CASCADE_REFILL|4|1H5,1K,2H2,1H6,1H4|2
CASCADE_REFILL|4|1H5,1Scat,2J,1H4,1A|4
CASCADE_REFILL|4|1H5,1T,1H5,1K,1T,1K|2
CASCADE_REFILL|4|1H5,2H2,1A,1J,1J|2
CASCADE_REFILL|4|1H6,1H1,3H5,1H4|1
CASCADE_REFILL|4|1H6,1H2,1H3,2H1,1H6|1
CASCADE_REFILL|4|1H6,1H2,1J,1H4,1H2,1H5|1
CASCADE_REFILL|4|1H6,1H2,1J,1H5,2J|1
CASCADE_REFILL|4|1H6,1H2,3H6,1T|1
CASCADE_REFILL|4|1H6,1H4,1A,1J,1J,1H6|3
CASCADE_REFILL|4|1H6,1H4,2Q,1K,1Q|1
CASCADE_REFILL|4|1H6,1J,4A|1
CASCADE_REFILL|4|1H6,1K,1H6,2H5,1H4|4
CASCADE_REFILL|4|1H6,1Q,3Q,1T|1
CASCADE_REFILL|4|1H6,1Scat,2J,1H4,1A|2
CASCADE_REFILL|4|1H6,1T,1H2,1J,1H3,1A|1
CASCADE_REFILL|4|1H6,1T,1H2,1T,2Q|1
CASCADE_REFILL|4|1H6,2H4,3Scat|2
CASCADE_REFILL|4|1H6,2J,2H2,1H2|2
CASCADE_REFILL|4|1H6,3H5,1A,1H2|1
CASCADE_REFILL|4|1J,1H2,1J,1H4,1H2,1H5|1
CASCADE_REFILL|4|1J,1H2,2J,1T,1T|1
CASCADE_REFILL|4|1J,1H2,3H6,1T|1
CASCADE_REFILL|4|1J,1H3,1A,2H2,1Wild|1
CASCADE_REFILL|4|1J,1H3,1H3,1H4,1H6,1H6|1
CASCADE_REFILL|4|1J,1H3,4H4|1
CASCADE_REFILL|4|1J,1H4,1H2,1H2,1H6,1H6|1
CASCADE_REFILL|4|1J,1H6,1A,1H4,1H6,1T|1
CASCADE_REFILL|4|1J,1H6,2H5,1H4,1J|1
CASCADE_REFILL|4|1J,1J,1J,1Q,1A,1Q|2
CASCADE_REFILL|4|1J,1K,2H1,1Q,1H6|1
CASCADE_REFILL|4|1J,1Q,1H4,1Q,1J,1K|2
CASCADE_REFILL|4|1J,1Q,1K,1J,1H6,1K|2
CASCADE_REFILL|4|1J,1T,1H5,1H1,1H6,1H6|1
CASCADE_REFILL|4|1J,1T,1K,1H5,2H4|1
CASCADE_REFILL|4|1J,2H4,3Scat|2
CASCADE_REFILL|4|1J,2J,2H2,1H2|1
CASCADE_REFILL|4|1J,4H2,1H2|3
CASCADE_REFILL|4|1J,4J,1H3|2
CASCADE_REFILL|4|1K,1A,1Q,1H5,1H2,1K|2
CASCADE_REFILL|4|1K,1A,2A,2J|2
CASCADE_REFILL|4|1K,1H2,1J,1H2,1H6,1H6|1
CASCADE_REFILL|4|1K,1H2,1J,1H3,1Q,1H2|1
CASCADE_REFILL|4|1K,1H2,1K,1H3,1H4,1H3|2
CASCADE_REFILL|4|1K,1H2,1K,2H5,1H4|1
CASCADE_REFILL|4|1K,1H4,1A,2H4,1H4|1
CASCADE_REFILL|4|1K,1H4,1H2,1H2,1H6,1H6|1
CASCADE_REFILL|4|1K,1H4,1T,1K,2H4|1
CASCADE_REFILL|4|1K,1J,4A|3
CASCADE_REFILL|4|1K,1K,1J,1H6,1K,1H3|1
CASCADE_REFILL|4|1K,1Scat,2J,1H4,1A|2
CASCADE_REFILL|4|1K,2H4,3Scat|1
CASCADE_REFILL|4|1K,2J,2H2,1H2|1
CASCADE_REFILL|4|1K,2J,2Scat,1H4|1
CASCADE_REFILL|4|1K,2K,3Scat|2
CASCADE_REFILL|4|1K,4H6,1A|1
CASCADE_REFILL|4|1Q,1A,1T,1A,2H2|1
CASCADE_REFILL|4|1Q,1H2,1J,1H4,1H2,1H5|1
CASCADE_REFILL|4|1Q,1H4,2Q,1K,1Q|1
CASCADE_REFILL|4|1Q,1H5,1A,1A,2H2|1
CASCADE_REFILL|4|1Q,1J,1A,2H5,1H4|1
CASCADE_REFILL|4|1Q,1J,2H3,1H3,1H6|1
CASCADE_REFILL|4|1Q,1K,1H5,2H4,1H2|1
CASCADE_REFILL|4|1Q,1Q,3Q,1T|2
CASCADE_REFILL|4|1Q,1T,1H2,1J,1H3,1A|1
CASCADE_REFILL|4|1Q,3H5,1A,1H2|2
CASCADE_REFILL|4|1Q,4H2,1H2|1
CASCADE_REFILL|4|1Q,4J,1H3|1
CASCADE_REFILL|4|1Scat,1H4,2Q,1K,1Q|2
CASCADE_REFILL|4|1Scat,1Q,2Q,1K,1Q|1
CASCADE_REFILL|4|1Scat,2H3,1K,2H4|1
CASCADE_REFILL|4|1T,1H2,2J,1T,1T|1
CASCADE_REFILL|4|1T,1H2,3H6,1T|2
CASCADE_REFILL|4|1T,1H4,2Q,1K,1Q|4
CASCADE_REFILL|4|1T,1H5,4A|1
CASCADE_REFILL|4|1T,1H5,4H6|1
CASCADE_REFILL|4|1T,1J,1A,2H5,1H4|5
CASCADE_REFILL|4|1T,1J,1H2,2Q,1H3|2
CASCADE_REFILL|4|1T,1J,1Q,1H2,1A,1Q|1
CASCADE_REFILL|4|1T,1J,2H3,1H3,1H6|1
CASCADE_REFILL|4|1T,1K,1Scat,1H6,2H4|1
CASCADE_REFILL|4|1T,1T,1H3,2A,1H6|1
CASCADE_REFILL|4|1T,1T,1H5,1H1,1H6,1H6|2
CASCADE_REFILL|4|1T,2H3,1H3,1H3,1H6|2
CASCADE_REFILL|4|1T,2J,1H4,1K,1H5|1
CASCADE_REFILL|4|1T,3Q,1T,1H2|1
CASCADE_REFILL|4|1T,4J,1H3|2
CASCADE_REFILL|4|1Wild,1H2,1J,1H4,1H2,1H5|1
CASCADE_REFILL|4|1Wild,1J,1Q,1H2,1A,1Q|1
CASCADE_REFILL|5|1A,1A,1H3,1A,1H5|4
CASCADE_REFILL|5|1A,1H3,1Scat,1Q,1Q|3
CASCADE_REFILL|5|1A,1H4,1Q,1H4,1J|2
CASCADE_REFILL|5|1A,1H5,1A,1K,1H4|1
CASCADE_REFILL|5|1A,1H5,1H6,1H2,1Q|6
CASCADE_REFILL|5|1A,1H5,1K,1K,1H5|1
CASCADE_REFILL|5|1A,1H5,1K,1Q,1H4|1
CASCADE_REFILL|5|1A,1H6,1H3,1A,1H4|1
CASCADE_REFILL|5|1A,1J,1H2,1T,1Scat|1
CASCADE_REFILL|5|1A,1K,1H6,1J,1H5|3
CASCADE_REFILL|5|1A,1Q,1H4,1H4,1K|4
CASCADE_REFILL|5|1H2,1H3,1H5,1T,1H4|2
CASCADE_REFILL|5|1H2,1K,1H6,1H4,1H5|1
CASCADE_REFILL|5|1H2,1K,1Q,1J,1H5|2
CASCADE_REFILL|5|1H3,1H5,1H5,1T,1A|1
CASCADE_REFILL|5|1H3,1J,1H4,1Q,1K|3
CASCADE_REFILL|5|1H3,1K,1H2,1A,1K|1
CASCADE_REFILL|5|1H3,1K,1Q,1K,1H3|1
CASCADE_REFILL|5|1H3,1Q,1H3,1T,1K|2
CASCADE_REFILL|5|1H3,1T,1H3,1H4,1H6|4
CASCADE_REFILL|5|1H3,1T,1H5,1H6,1J|2
CASCADE_REFILL|5|1H3,1T,1T,1K,1K|2
CASCADE_REFILL|5|1H4,1H2,1H6,1A,1Q|2
CASCADE_REFILL|5|1H4,1H3,1H5,1Q,1J|1
CASCADE_REFILL|5|1H4,1H4,1H4,1Q,1T|2
CASCADE_REFILL|5|1H4,1H4,1K,1J,1H3|4
CASCADE_REFILL|5|1H4,1H4,1Q,1T,1H3|5
CASCADE_REFILL|5|1H4,1H5,1T,1T,1K|3
CASCADE_REFILL|5|1H4,1J,1A,1Q,1H2|5
CASCADE_REFILL|5|1H4,1K,1H3,1H5,1K|8
CASCADE_REFILL|5|1H4,1T,1J,1H3,1H4|2
CASCADE_REFILL|5|1H5,1A,1H3,1K,1H2|2
CASCADE_REFILL|5|1H5,1A,1J,1Scat,1H5|7
CASCADE_REFILL|5|1H5,1H2,1K,1Q,1H4|5
CASCADE_REFILL|5|1H5,1H4,1Q,1H3,1H3|8
CASCADE_REFILL|5|1H5,1H5,1T,1A,1H2|4
CASCADE_REFILL|5|1H5,1J,1H5,1Q,1H5|5
CASCADE_REFILL|5|1H5,1J,1J,1Q,1Scat|3
CASCADE_REFILL|5|1H5,1K,1H6,1H4,1H5|1
CASCADE_REFILL|5|1H5,1T,1H5,1H6,1J|1
CASCADE_REFILL|5|1H5,1T,1Scat,1H2,1H5|1
CASCADE_REFILL|5|1H6,1H3,1A,1H2,1H4|4
CASCADE_REFILL|5|1H6,1H5,1K,1H4,1H5|2
CASCADE_REFILL|5|1H6,1H6,1H6,1T,1K|4
CASCADE_REFILL|5|1H6,1H6,1H6,1T,1T|6
CASCADE_REFILL|5|1H6,1H6,1T,1T,1H3|5
CASCADE_REFILL|5|1H6,1J,1A,1H3,1H2|2
CASCADE_REFILL|5|1H6,1J,1H2,1H3,1Q|1
CASCADE_REFILL|5|1H6,1Q,1T,1J,1A|1
CASCADE_REFILL|5|1J,1H2,1J,1H6,1H2|11
CASCADE_REFILL|5|1J,1H2,1T,1H5,1Scat|1
CASCADE_REFILL|5|1J,1H3,1A,1Q,1K|3
CASCADE_REFILL|5|1J,1H3,1H4,1H6,1J|1
CASCADE_REFILL|5|1J,1H4,1Q,1T,1K|2
CASCADE_REFILL|5|1J,1K,1Q,1H3,1Q|4
CASCADE_REFILL|5|1K,1A,1H5,1H6,1Q|1
CASCADE_REFILL|5|1K,1A,1K,1Q,1H4|1
CASCADE_REFILL|5|1K,1H2,1H6,1J,1T|1
CASCADE_REFILL|5|1K,1H3,1A,1H5,1T|1
CASCADE_REFILL|5|1K,1H6,1Q,1T,1A|3
CASCADE_REFILL|5|1K,1J,1J,1H3,1T|8
CASCADE_REFILL|5|1K,1K,1T,1H4,1H3|1
CASCADE_REFILL|5|1K,1K,1T,1H6,1T|4
CASCADE_REFILL|5|1K,1Q,1H6,1H3,1Q|1
CASCADE_REFILL|5|1K,1Q,1J,1H5,1H4|6
CASCADE_REFILL|5|1K,1Q,1K,1H3,1H2|2
CASCADE_REFILL|5|1K,1Q,1T,1H3,1H6|1
CASCADE_REFILL|5|1Q,1H2,1A,1J,1J|1
CASCADE_REFILL|5|1Q,1H3,1H5,1H2,1H5|1
CASCADE_REFILL|5|1Q,1H4,1J,1A,1Q|2
CASCADE_REFILL|5|1Q,1H4,1T,1Scat,1H2|2
CASCADE_REFILL|5|1Q,1H6,1H2,1H3,1Q|2
CASCADE_REFILL|5|1Q,1H6,1Q,1K,1H3|1
CASCADE_REFILL|5|1Q,1K,1A,1H5,1T|1
CASCADE_REFILL|5|1Q,1K,1H5,1H3,1H2|1
CASCADE_REFILL|5|1Q,1Q,1H4,1A,1H4|2
CASCADE_REFILL|5|1Q,1Q,1K,1H5,1H5|7
CASCADE_REFILL|5|1Scat,1H2,1Q,1H2,1Q|2
CASCADE_REFILL|5|1Scat,1H6,1A,1K,1H3|1
CASCADE_REFILL|5|1T,1A,1T,1H4,1K|1
CASCADE_REFILL|5|1T,1H2,1H5,1H4,1H3|9
CASCADE_REFILL|5|1T,1H2,1J,1H3,1H4|1
CASCADE_REFILL|5|1T,1H2,1T,1K,1K|3
CASCADE_REFILL|5|1T,1H3,1T,1H3,1H4|3
CASCADE_REFILL|5|1T,1H6,1T,1H3,1H5|5
CASCADE_REFILL|5|1T,1J,1J,1Q,1Scat|1
CASCADE_REFILL|5|1T,1K,1H3,1H5,1K|2
FREE_INITIAL|0|1A,1A,1H6,1H2,1T|1
FREE_INITIAL|0|1A,1H5,1T,1Q,1J|1
FREE_INITIAL|0|1A,1K,1T,1A,1H4|1
FREE_INITIAL|0|1A,1Q,1H4,1K,1Q|1
FREE_INITIAL|0|1H2,1H5,1H6,1Q,1H4|1
FREE_INITIAL|0|1H2,1H5,1T,1H4,1H1|1
FREE_INITIAL|0|1H2,1T,1A,1Scat,1A|1
FREE_INITIAL|0|1H2,1T,1T,1H3,1K|1
FREE_INITIAL|0|1H3,1K,1H4,1Q,1Scat|1
FREE_INITIAL|0|1H3,1Q,1H6,1Q,1H5|1
FREE_INITIAL|0|1H3,1T,1H2,1H4,1H6|1
FREE_INITIAL|0|1H4,1A,1H3,1H2,1K|1
FREE_INITIAL|0|1H4,1J,1K,1H6,1H6|1
FREE_INITIAL|0|1H5,1H2,1A,1K,1H6|1
FREE_INITIAL|0|1H5,1H2,1H2,1T,1Q|1
FREE_INITIAL|0|1H5,1H4,1A,1A,1Q|1
FREE_INITIAL|0|1J,1A,1H5,1H2,1K|1
FREE_INITIAL|0|1J,1H2,1H3,1T,1H3|1
FREE_INITIAL|0|1J,1T,1H6,1J,1H5|1
FREE_INITIAL|0|1K,1H4,1T,1J,1Q|1
FREE_INITIAL|0|1K,1H6,1J,1H3,1H3|1
FREE_INITIAL|0|1Q,1A,1A,1T,1H2|1
FREE_INITIAL|0|1Q,1Q,1H6,1H3,1H5|1
FREE_INITIAL|0|1Scat,1H2,1H4,1A,1H3|1
FREE_INITIAL|0|1T,1H3,1H4,1K,1K|1
FREE_INITIAL|0|1T,1K,1H3,1H5,1H6|1
FREE_INITIAL|0|1T,1Q,1T,1J,1H2|1
FREE_INITIAL|0|1T,1T,1Q,1J,1H5|1
FREE_INITIAL|1|1A,1H2,2H6,2H4|1
FREE_INITIAL|1|1A,1J,3Q,1A|1
FREE_INITIAL|1|1A,1Scat,4H3|1
FREE_INITIAL|1|1H2,2H4,1H2,1H6,1T|1
FREE_INITIAL|1|1H2,3H4,1H5,1A|1
FREE_INITIAL|1|1H2,4H1,1H3|1
FREE_INITIAL|1|1H5,1H3,3Wild,1T|1
FREE_INITIAL|1|1H5,2H6,2H6,1Q|1
FREE_INITIAL|1|1H5,4H3,1A|1
FREE_INITIAL|1|1H6,1A,3H4,1T|1
FREE_INITIAL|1|1H6,1H3,2H3,2Q|1
FREE_INITIAL|1|1H6,1K,1Q,3H3|1
FREE_INITIAL|1|1H6,1Q,1H2,3Q|1
FREE_INITIAL|1|1J,1H4,3A,1T|1
FREE_INITIAL|1|1K,1A,3H6,1T|1
FREE_INITIAL|1|1K,1H5,4H4|1
FREE_INITIAL|1|1K,1Q,3H5,1H5|1
FREE_INITIAL|1|1K,2H6,3H4|1
FREE_INITIAL|1|1K,3J,1Scat,1J|1
FREE_INITIAL|1|1K,4H2,1H3|1
FREE_INITIAL|1|1K,4H2,1H4|1
FREE_INITIAL|1|1Q,1H3,1H1,1A,1K,1H4|1
FREE_INITIAL|1|1Q,2A,2H3,1H4|1
FREE_INITIAL|1|1Scat,1H3,4H5|1
FREE_INITIAL|1|1Scat,4A,1H3|1
FREE_INITIAL|1|1T,1H3,2Wild,2H5|1
FREE_INITIAL|1|1T,1H5,2Scat,1J,1H3|1
FREE_INITIAL|1|1T,2K,1J,1H2,1H6|1
FREE_INITIAL|2|1A,3H6,2H2|1
FREE_INITIAL|2|1H2,3H2,1H3,1J|1
FREE_INITIAL|2|1H2,3T,1T,1Wild|1
FREE_INITIAL|2|1H3,1H6,1J,2K,1Q|1
FREE_INITIAL|2|1H3,2J,1Q,1J,1H2|1
FREE_INITIAL|2|1H3,3A,1H2,1H5|1
FREE_INITIAL|2|1H3,3T,1H5,1Q|1
FREE_INITIAL|2|1H4,1J,4H6|1
FREE_INITIAL|2|1H4,1K,3Q,1K|1
FREE_INITIAL|2|1H4,1Q,2A,1H6,1H5|1
FREE_INITIAL|2|1H4,1Q,2K,2H5|1
FREE_INITIAL|2|1H4,2T,1H3,2K|1
FREE_INITIAL|2|1H5,3H4,1Q,1H2|1
